Perturbation	Apofrac1	Apofrac2	Apofrac3	Apofrac	Prolfrac1	Prolfrac2	Prolfrac3	Prolfrac4	Prolfrac
PIP3_2=1-Proliferation=0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.5
PIP3_2=1-cycD_CDK46_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Apoptosis_3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Apoptosis_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Ipatasertib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-cycE_CDK2_T=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
PIP3_2=1-Palbociclib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Translation=0	0.344	0.0	0.0	0.086	1.0	1.0	0.0	0.0	0.25
PIP3_2=1-Fulvestrant=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-cycD_CDK46=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
PIP3_2=1-Trametinib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Everolimus=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Apoptosis=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-p21_p27_T=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-mTORC2_pm=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Neratinib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-cycE_CDK2=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
PIP3_2=1-cyclinD_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-HER2_3_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-FOXO3_Ub=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-IGF1R_T=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-IGF1R_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-p21_p27=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-cyclinD=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
PIP3_2=1-PDK1_pm=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-HER3_T=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-ER_transcription_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
PIP3_2=1-ER_transcription=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Proliferation_3=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Proliferation_4=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
PIP3_2=1-Proliferation_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Proliferation=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-cycD_CDK46_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
PIP3_2=1-Apoptosis_3=1	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Apoptosis_2=1	0.0	1.0	0.0	0.5	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Ipatasertib=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-cycE_CDK2_T=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Palbociclib=1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
PIP3_2=1-Translation=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Fulvestrant=1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
PIP3_2=1-cycD_CDK46=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Trametinib=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Everolimus=1	0.342	0.0	0.0	0.0855	1.0	1.0	0.0	0.0	0.25
PIP3_2=1-Apoptosis=1	1.0	0.0	0.0	0.25	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-p21_p27_T=1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
PIP3_2=1-mTORC2_pm=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Neratinib=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-Alpelisib=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-cycE_CDK2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-cyclinD_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
PIP3_2=1-HER2_3_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-FOXO3_Ub=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-IGF1R_T=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-IGF1R_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-p21_p27=1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
PIP3_2=1-cyclinD=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-PDK1_pm=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIP3_2=1-HER3_T=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER3_2=1-ER_transcription_2=0	1.0	1.0	0.636	0.818	1.0	0.0	0.0	0.0	0.125
HER3_2=1-ER_transcription=0	1.0	1.0	0.661	0.8305	0.0	0.0	0.0	0.0	0.0
HER3_2=1-Proliferation_3=0	1.0	1.0	0.412	0.706	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Proliferation_4=0	1.0	1.0	0.373	0.6865	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Proliferation_2=0	1.0	1.0	0.396	0.698	1.0	0.0	0.0	0.0	0.125
HER3_2=1-Proliferation=0	1.0	1.0	0.408	0.704	0.0	1.0	0.0	0.0	0.25
HER3_2=1-cycD_CDK46_2=0	1.0	1.0	0.403	0.7015	1.0	0.0	0.0	0.0	0.125
HER3_2=1-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Apoptosis_2=0	1.0	0.0	0.395	0.54625	1.0	1.0	0.001	0.0	0.25025
HER3_2=1-Ipatasertib=0	1.0	1.0	0.399	0.6995	1.0	1.0	0.0	0.0	0.25
HER3_2=1-cycE_CDK2_T=0	1.0	1.0	0.41	0.705	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Palbociclib=0	1.0	1.0	0.39	0.695	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Translation=0	1.0	1.0	0.499	0.7495	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Fulvestrant=0	1.0	1.0	0.391	0.6955	1.0	1.0	0.0	0.0	0.25
HER3_2=1-cycD_CDK46=0	1.0	1.0	0.4	0.7	0.0	0.0	0.0	0.0	0.0
HER3_2=1-Trametinib=0	1.0	1.0	0.41	0.705	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Everolimus=0	1.0	1.0	0.394	0.697	1.0	1.0	0.001	0.0	0.25025
HER3_2=1-Apoptosis=0	0.0	1.0	0.396	0.698	1.0	1.0	0.0	0.0	0.25
HER3_2=1-p21_p27_T=0	1.0	1.0	0.389	0.6945	1.0	1.0	0.0	0.0	0.25
HER3_2=1-mTORC2_pm=0	1.0	1.0	0.374	0.687	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Neratinib=0	1.0	1.0	0.416	0.708	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER3_2=1-cycE_CDK2=0	1.0	1.0	0.398	0.699	1.0	1.0	0.0	0.0	0.25
HER3_2=1-cyclinD_2=0	1.0	1.0	0.374	0.687	1.0	0.0	0.0	0.0	0.125
HER3_2=1-HER2_3_2=0	1.0	1.0	0.402	0.701	1.0	1.0	0.0	0.0	0.25
HER3_2=1-FOXO3_Ub=0	1.0	1.0	0.407	0.7035	1.0	1.0	0.0	0.0	0.25
HER3_2=1-IGF1R_T=0	1.0	1.0	0.401	0.7005	1.0	1.0	0.0	0.0	0.25
HER3_2=1-IGF1R_2=0	1.0	1.0	0.417	0.7085	1.0	1.0	0.0	0.0	0.25
HER3_2=1-p21_p27=0	1.0	1.0	0.393	0.6965	1.0	1.0	1.0	0.0	0.5
HER3_2=1-cyclinD=0	1.0	1.0	0.401	0.7005	0.0	0.0	0.0	0.0	0.0
HER3_2=1-PDK1_pm=0	1.0	1.0	0.395	0.6975	1.0	1.0	0.0	0.0	0.25
HER3_2=1-HER3_T=0	1.0	1.0	0.422	0.711	1.0	1.0	0.0	0.0	0.25
HER3_2=1-PIP3_2=0	1.0	1.0	0.387	0.6935	1.0	1.0	0.0	0.0	0.25
HER3_2=1-ER_transcription_2=1	1.0	1.0	0.033	0.5165	1.0	1.0	0.068	0.0	0.267
HER3_2=1-ER_transcription=1	1.0	1.0	0.401	0.7005	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Proliferation_3=1	1.0	1.0	0.399	0.6995	1.0	1.0	1.0	0.0	0.5
HER3_2=1-Proliferation_4=1	1.0	1.0	0.429	0.7145	1.0	1.0	0.0	1.0	1.0
HER3_2=1-Proliferation_2=1	1.0	1.0	0.422	0.711	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Proliferation=1	1.0	1.0	0.394	0.697	1.0	1.0	0.0	0.0	0.25
HER3_2=1-cycD_CDK46_2=1	1.0	1.0	0.413	0.7065	1.0	1.0	0.578	0.0	0.3945
HER3_2=1-Apoptosis_3=1	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Apoptosis_2=1	1.0	1.0	0.414	0.707	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Ipatasertib=1	1.0	1.0	0.41	0.705	1.0	1.0	0.0	0.0	0.25
HER3_2=1-cycE_CDK2_T=1	1.0	1.0	0.437	0.7185	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Palbociclib=1	1.0	1.0	0.373	0.6865	0.0	0.0	0.0	0.0	0.0
HER3_2=1-Translation=1	1.0	0.496	0.0	0.374	1.0	1.0	1.0	0.0	0.5
HER3_2=1-Fulvestrant=1	1.0	1.0	0.675	0.8375	0.0	0.0	0.0	0.0	0.0
HER3_2=1-cycD_CDK46=1	1.0	1.0	0.398	0.699	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Trametinib=1	1.0	1.0	0.399	0.6995	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Everolimus=1	1.0	1.0	0.456	0.728	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Apoptosis=1	1.0	1.0	0.392	0.696	1.0	1.0	0.0	0.0	0.25
HER3_2=1-p21_p27_T=1	1.0	1.0	0.42	0.71	1.0	1.0	0.0	0.0	0.25
HER3_2=1-mTORC2_pm=1	1.0	1.0	0.404	0.702	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Neratinib=1	1.0	1.0	0.394	0.697	1.0	1.0	0.0	0.0	0.25
HER3_2=1-Alpelisib=1	1.0	1.0	0.416	0.708	1.0	1.0	0.0	0.0	0.25
HER3_2=1-cycE_CDK2=1	1.0	1.0	0.408	0.704	1.0	1.0	1.0	0.0	0.5
HER3_2=1-cyclinD_2=1	1.0	1.0	0.385	0.6925	1.0	1.0	0.512	0.0	0.378
HER3_2=1-HER2_3_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER3_2=1-FOXO3_Ub=1	1.0	0.349	0.0	0.33725	1.0	0.0	0.0	0.0	0.125
HER3_2=1-IGF1R_T=1	1.0	1.0	0.382	0.691	1.0	1.0	0.0	0.0	0.25
HER3_2=1-IGF1R_2=1	1.0	1.0	0.405	0.7025	1.0	1.0	0.0	0.0	0.25
HER3_2=1-p21_p27=1	1.0	1.0	0.396	0.698	1.0	1.0	0.0	0.0	0.25
HER3_2=1-cyclinD=1	1.0	1.0	0.405	0.7025	1.0	1.0	0.0	0.0	0.25
HER3_2=1-PDK1_pm=1	1.0	1.0	0.434	0.717	1.0	1.0	0.0	0.0	0.25
HER3_2=1-HER3_T=1	1.0	1.0	0.418	0.709	1.0	1.0	0.0	0.0	0.25
HER3_2=1-PIP3_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
SGK1_T=1-ER_transcription_2=0	1.0	1.0	0.698	0.849	1.0	0.0	0.0	0.0	0.125
SGK1_T=1-ER_transcription=0	1.0	1.0	0.661	0.8305	0.0	0.0	0.0	0.0	0.0
SGK1_T=1-Proliferation_3=0	1.0	1.0	0.378	0.689	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Proliferation_4=0	1.0	1.0	0.418	0.709	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Proliferation_2=0	1.0	1.0	0.404	0.702	1.0	0.0	0.0	0.0	0.125
SGK1_T=1-Proliferation=0	1.0	1.0	0.396	0.698	0.0	1.0	0.0	0.0	0.25
SGK1_T=1-cycD_CDK46_2=0	1.0	1.0	0.417	0.7085	1.0	0.0	0.0	0.0	0.125
SGK1_T=1-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Apoptosis_2=0	1.0	0.0	0.427	0.57025	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Ipatasertib=0	1.0	1.0	0.385	0.6925	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-cycE_CDK2_T=0	1.0	1.0	0.401	0.7005	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Palbociclib=0	1.0	1.0	0.407	0.7035	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Translation=0	1.0	1.0	0.461	0.7305	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Fulvestrant=0	1.0	1.0	0.4	0.7	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-cycD_CDK46=0	1.0	1.0	0.401	0.7005	0.0	0.0	0.0	0.0	0.0
SGK1_T=1-Trametinib=0	1.0	1.0	0.397	0.6985	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Everolimus=0	1.0	1.0	0.374	0.687	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Apoptosis=0	0.0	1.0	0.406	0.703	1.0	1.0	0.001	0.0	0.25025
SGK1_T=1-p21_p27_T=0	1.0	1.0	0.384	0.692	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-mTORC2_pm=0	1.0	1.0	0.388	0.694	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Neratinib=0	1.0	1.0	0.4	0.7	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
SGK1_T=1-cycE_CDK2=0	1.0	1.0	0.4	0.7	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-cyclinD_2=0	1.0	1.0	0.412	0.706	1.0	0.0	0.0	0.0	0.125
SGK1_T=1-HER2_3_2=0	1.0	1.0	0.364	0.682	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-FOXO3_Ub=0	1.0	1.0	0.415	0.7075	1.0	1.0	0.001	0.0	0.25025
SGK1_T=1-IGF1R_T=0	1.0	1.0	0.399	0.6995	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-IGF1R_2=0	1.0	1.0	0.42	0.71	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-p21_p27=0	1.0	1.0	0.401	0.7005	1.0	1.0	1.0	0.0	0.5
SGK1_T=1-cyclinD=0	1.0	1.0	0.4	0.7	0.0	0.0	0.0	0.0	0.0
SGK1_T=1-PDK1_pm=0	1.0	1.0	0.408	0.704	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-HER3_T=0	1.0	1.0	0.413	0.7065	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-PIP3_2=0	1.0	1.0	0.416	0.708	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-HER3_2=0	1.0	1.0	0.411	0.7055	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-ER_transcription_2=1	1.0	1.0	0.032	0.516	1.0	1.0	0.071	0.0	0.26775
SGK1_T=1-ER_transcription=1	1.0	1.0	0.422	0.711	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Proliferation_3=1	1.0	1.0	0.4	0.7	1.0	1.0	1.0	0.0	0.5
SGK1_T=1-Proliferation_4=1	1.0	1.0	0.399	0.6995	1.0	1.0	0.0	1.0	1.0
SGK1_T=1-Proliferation_2=1	1.0	1.0	0.37	0.685	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Proliferation=1	1.0	1.0	0.416	0.708	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-cycD_CDK46_2=1	1.0	1.0	0.395	0.6975	1.0	1.0	0.594	0.0	0.3985
SGK1_T=1-Apoptosis_3=1	1.0	1.0	1.0	1.0	1.0	1.0	0.001	0.0	0.25025
SGK1_T=1-Apoptosis_2=1	1.0	1.0	0.389	0.6945	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Ipatasertib=1	1.0	1.0	0.374	0.687	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-cycE_CDK2_T=1	1.0	1.0	0.407	0.7035	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Palbociclib=1	1.0	1.0	0.384	0.692	0.0	0.0	0.0	0.0	0.0
SGK1_T=1-Translation=1	1.0	0.539	0.0	0.38475	1.0	1.0	1.0	0.0	0.5
SGK1_T=1-Fulvestrant=1	1.0	1.0	0.708	0.854	0.0	0.0	0.0	0.0	0.0
SGK1_T=1-cycD_CDK46=1	1.0	1.0	0.38	0.69	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Trametinib=1	1.0	1.0	0.42	0.71	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Everolimus=1	1.0	1.0	0.458	0.729	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Apoptosis=1	1.0	1.0	0.399	0.6995	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-p21_p27_T=1	1.0	1.0	0.414	0.707	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-mTORC2_pm=1	1.0	1.0	0.418	0.709	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Neratinib=1	1.0	1.0	0.401	0.7005	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-Alpelisib=1	1.0	1.0	0.378	0.689	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-cycE_CDK2=1	1.0	1.0	0.399	0.6995	1.0	1.0	1.0	0.0	0.5
SGK1_T=1-cyclinD_2=1	1.0	1.0	0.416	0.708	1.0	1.0	0.523	0.0	0.38075
SGK1_T=1-HER2_3_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
SGK1_T=1-FOXO3_Ub=1	1.0	0.334	0.0	0.3335	1.0	0.0	0.0	0.0	0.125
SGK1_T=1-IGF1R_T=1	1.0	1.0	0.377	0.6885	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-IGF1R_2=1	1.0	1.0	0.373	0.6865	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-p21_p27=1	1.0	1.0	0.427	0.7135	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-cyclinD=1	1.0	1.0	0.44	0.72	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-PDK1_pm=1	1.0	1.0	0.419	0.7095	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-HER3_T=1	1.0	1.0	0.377	0.6885	1.0	1.0	0.0	0.0	0.25
SGK1_T=1-PIP3_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
SGK1_T=1-HER3_2=1	1.0	1.0	0.409	0.7045	1.0	1.0	0.0	0.0	0.25
mTORC1=1-ER_transcription_2=0	1.0	0.672	0.0	0.418	1.0	1.0	0.0	0.0	0.25
mTORC1=1-ER_transcription=0	1.0	0.686	0.0	0.4215	1.0	1.0	0.0	0.0	0.25
mTORC1=1-Proliferation_3=0	1.0	0.5	0.0	0.375	1.0	1.0	0.0	0.0	0.25
mTORC1=1-Proliferation_4=0	1.0	0.501	0.0	0.37525	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Proliferation_2=0	1.0	0.459	0.0	0.36475	1.0	0.0	1.0	0.0	0.5
mTORC1=1-Proliferation=0	1.0	0.495	0.0	0.37375	0.0	1.0	1.0	0.0	0.5
mTORC1=1-cycD_CDK46_2=0	1.0	0.526	0.0	0.3815	1.0	1.0	0.0	0.0	0.25
mTORC1=1-Apoptosis_3=0	1.0	0.536	0.0	0.384	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Apoptosis_2=0	1.0	0.0	0.0	0.25	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Ipatasertib=0	1.0	0.529	0.0	0.38225	1.0	1.0	1.0	0.0	0.5
mTORC1=1-cycE_CDK2_T=0	1.0	0.514	0.0	0.3785	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Palbociclib=0	1.0	0.505	0.0	0.37625	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Translation=0	1.0	1.0	0.479	0.7395	1.0	1.0	0.0	0.0	0.25
mTORC1=1-Fulvestrant=0	1.0	0.48	0.0	0.37	1.0	1.0	1.0	0.0	0.5
mTORC1=1-cycD_CDK46=0	1.0	0.54	0.0	0.385	1.0	1.0	0.0	0.0	0.25
mTORC1=1-Trametinib=0	1.0	0.496	0.0	0.374	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Everolimus=0	1.0	0.501	0.0	0.37525	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Apoptosis=0	0.0	0.501	0.0	0.2505	1.0	1.0	1.0	0.0	0.5
mTORC1=1-p21_p27_T=0	1.0	0.518	0.0	0.3795	1.0	1.0	1.0	0.0	0.5
mTORC1=1-mTORC2_pm=0	1.0	0.513	0.0	0.37825	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Neratinib=0	1.0	0.48	0.0	0.37	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
mTORC1=1-cycE_CDK2=0	1.0	0.506	0.0	0.3765	1.0	1.0	1.0	0.0	0.5
mTORC1=1-cyclinD_2=0	1.0	0.501	0.0	0.37525	1.0	1.0	0.0	0.0	0.25
mTORC1=1-HER2_3_2=0	1.0	0.512	0.0	0.378	1.0	1.0	1.0	0.0	0.5
mTORC1=1-FOXO3_Ub=0	1.0	0.514	0.0	0.3785	1.0	1.0	1.0	0.0	0.5
mTORC1=1-IGF1R_T=0	1.0	0.489	0.0	0.37225	1.0	1.0	1.0	0.0	0.5
mTORC1=1-IGF1R_2=0	1.0	0.532	0.0	0.383	1.0	1.0	1.0	0.0	0.5
mTORC1=1-p21_p27=0	1.0	0.517	0.0	0.37925	1.0	1.0	1.0	1.0	1.0
mTORC1=1-cyclinD=0	1.0	0.493	0.0	0.37325	1.0	1.0	0.0	0.0	0.25
mTORC1=1-PDK1_pm=0	1.0	0.49	0.0	0.3725	1.0	1.0	1.0	0.002	0.501
mTORC1=1-HER3_T=0	1.0	0.538	0.0	0.3845	1.0	1.0	1.0	0.0	0.5
mTORC1=1-PIP3_2=0	1.0	0.497	0.0	0.37425	1.0	1.0	1.0	0.0	0.5
mTORC1=1-HER3_2=0	1.0	0.508	0.0	0.377	1.0	1.0	1.0	0.0	0.5
mTORC1=1-SGK1_T=0	1.0	0.495	0.0	0.37375	1.0	1.0	1.0	0.0	0.5
mTORC1=1-ER_transcription_2=1	1.0	0.079	0.0	0.26975	1.0	1.0	1.0	0.064	0.532
mTORC1=1-ER_transcription=1	1.0	0.52	0.0	0.38	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Proliferation_3=1	1.0	0.478	0.0	0.3695	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Proliferation_4=1	1.0	0.515	0.0	0.37875	1.0	1.0	1.0	1.0	1.0
mTORC1=1-Proliferation_2=1	1.0	0.506	0.0	0.3765	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Proliferation=1	1.0	0.482	0.0	0.3705	1.0	1.0	1.0	0.0	0.5
mTORC1=1-cycD_CDK46_2=1	1.0	0.523	0.0	0.38075	1.0	1.0	1.0	0.605	0.8025
mTORC1=1-Apoptosis_3=1	1.0	0.519	1.0	1.0	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Apoptosis_2=1	1.0	1.0	0.0	0.5	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Ipatasertib=1	1.0	0.505	0.0	0.37625	1.0	1.0	1.0	0.0	0.5
mTORC1=1-cycE_CDK2_T=1	1.0	0.511	0.0	0.37775	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Palbociclib=1	1.0	0.504	0.0	0.376	1.0	1.0	0.0	0.0	0.25
mTORC1=1-Translation=1	1.0	0.501	0.0	0.37525	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Fulvestrant=1	1.0	0.673	0.0	0.41825	1.0	1.0	0.0	0.0	0.25
mTORC1=1-cycD_CDK46=1	1.0	0.501	0.0	0.37525	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Trametinib=1	1.0	0.523	0.0	0.38075	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Everolimus=1	1.0	0.507	0.0	0.37675	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Apoptosis=1	1.0	0.495	0.0	0.37375	1.0	1.0	1.0	0.0	0.5
mTORC1=1-p21_p27_T=1	1.0	0.492	0.0	0.373	1.0	1.0	1.0	0.0	0.5
mTORC1=1-mTORC2_pm=1	1.0	0.517	0.0	0.37925	1.0	1.0	1.0	0.0	0.5
mTORC1=1-Neratinib=1	1.0	0.512	0.0	0.378	1.0	1.0	1.0	0.001	0.5005
mTORC1=1-Alpelisib=1	1.0	0.504	0.0	0.376	1.0	1.0	1.0	0.0	0.5
mTORC1=1-cycE_CDK2=1	1.0	0.51	0.0	0.3775	1.0	1.0	1.0	1.0	1.0
mTORC1=1-cyclinD_2=1	1.0	0.506	0.0	0.3765	1.0	1.0	1.0	0.492	0.746
mTORC1=1-HER2_3_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
mTORC1=1-FOXO3_Ub=1	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
